OrderID,OrderDate,OrderYear,OrderMonth,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,GrossAmount,DiscountedAmount,NetAmount,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0047630,2022-01-24,2022,January,CUST007916,Sahil Singh,P00027,Winter Jacket,Books,FitLife,5,501.23,0.05,119.04,14.06,2506.15,125.31,2380.84,2513.94,Credit Card,Delivered,Columbus,OH,Canada,SELL00010
ORD0047631,2024-05-07,2024,May,CUST003664,Pooja Verma,P00037,Router,Clothing,Zenith,3,34.12,0.15,6.96,4.4,102.36,15.35,87.01,98.37,Credit Card,Delivered,Philadelphia,PA,United States,SELL01487
ORD0047632,2021-09-20,2021,September,CUST016229,Vivaan Gupta,P00013,Action Camera,Sports & Outdoors,Zenith,1,122.08,0.15,8.3,9.83,122.08,18.31,103.77,121.9,Credit Card,Pending,Phoenix,AZ,Canada,SELL00269
ORD0047633,2022-06-21,2022,June,CUST006779,Arjun Sharma,P00005,Laptop Sleeve,Sports & Outdoors,KiddoFun,4,216.21,0.05,98.59,1.01,864.84,43.24,821.6,921.2,Net Banking,Delivered,Columbus,OH,United States,SELL00903
ORD0047634,2024-01-10,2024,January,CUST003214,Simran Verma,P00043,HDMI Cable 2m,Sports & Outdoors,CoreTech,3,183.17,0.0,98.91,10.5,549.51,0.0,549.51,658.92,Amazon Pay,Pending,Indianapolis,IN,Australia,SELL00577
ORD0047635,2022-12-01,2022,December,CUST032542,Vivaan Verma,P00031,Kids Toy Car,Toys & Games,FitLife,3,9.75,0.0,2.34,6.66,29.25,0.0,29.25,38.25,Credit Card,Pending,Denver,CO,United States,SELL01476
ORD0047636,2021-01-29,2021,January,CUST001540,Vikas Mehta,P00023,Cookware Set,Books,Apex,3,84.7,0.05,19.31,9.61,254.1,12.7,241.4,270.32,Credit Card,Delivered,San Francisco,CA,India,SELL01820
ORD0047637,2020-09-03,2020,September,CUST002947,Sneha Kumar,P00019,LED Desk Lamp,Books,ReadMore,5,490.41,0.15,250.11,9.04,2452.05,367.81,2084.2400000000002,2343.39,Credit Card,Delivered,Houston,TX,United States,SELL00845
ORD0047638,2022-06-23,2022,June,CUST043832,Ritika Verma,P00045,Phone Tripod,Clothing,CoreTech,1,145.32,0.0,11.63,14.54,145.32,0.0,145.32,171.49,Amazon Pay,Delivered,Indianapolis,IN,United States,SELL00138
ORD0047639,2023-08-07,2023,August,CUST017046,Aman Sharma,P00016,Air Fryer,Toys & Games,HomeEase,3,254.9,0.0,0.0,5.89,764.7,0.0,764.7,770.59,Debit Card,Delivered,Houston,TX,India,SELL01805
ORD0047640,2020-09-04,2020,September,CUST005188,Neha Patel,P00013,Action Camera,Clothing,HomeEase,4,561.77,0.05,256.17,14.45,2247.08,112.35,2134.73,2405.35,Credit Card,Delivered,Denver,CO,United States,SELL01054
ORD0047641,2024-06-24,2024,June,CUST009465,Neha Mehta,P00047,Memory Card 128GB,Sports & Outdoors,HomeEase,5,39.49,0.2,12.64,1.97,197.45,39.49,157.95999999999998,172.57,Credit Card,Delivered,San Francisco,CA,United States,SELL01062
ORD0047642,2021-08-21,2021,August,CUST028036,Pooja Gupta,P00026,Sunglasses,Toys & Games,KiddoFun,3,409.56,0.05,140.07,9.87,1228.68,61.43,1167.25,1317.19,UPI,Delivered,Seattle,WA,Australia,SELL00740
ORD0047643,2022-05-14,2022,May,CUST007238,Kabir Kumar,P00031,Kids Toy Car,Clothing,FitLife,2,101.32,0.3,17.02,1.39,202.64,60.79,141.85,160.26,Credit Card,Shipped,Phoenix,AZ,United States,SELL01596
ORD0047644,2024-01-12,2024,January,CUST018854,Mohit Singh,P00014,Drone Mini,Home & Kitchen,ReadMore,5,74.48,0.0,44.69,7.84,372.4,0.0,372.4,424.93,Credit Card,Delivered,Philadelphia,PA,United States,SELL01592
ORD0047645,2020-03-24,2020,March,CUST015345,Ritika Kumar,P00027,Winter Jacket,Toys & Games,BrightLux,5,288.03,0.15,61.21,11.53,1440.15,216.02,1224.13,1296.87,Amazon Pay,Cancelled,San Antonio,TX,United States,SELL00491
ORD0047646,2022-02-11,2022,February,CUST029465,Rohit Sharma,P00041,Webcam Full HD,Sports & Outdoors,CoreTech,4,545.02,0.2,209.29,0.23,2180.08,436.02,1744.06,1953.58,Credit Card,Delivered,San Francisco,CA,United States,SELL00476
ORD0047647,2023-05-29,2023,May,CUST035259,Neha Gupta,P00039,Graphic Tablet,Sports & Outdoors,FitLife,2,299.45,0.05,45.52,10.73,598.9,29.94,568.9599999999999,625.2,UPI,Delivered,Columbus,OH,United States,SELL00128
ORD0047648,2024-08-16,2024,August,CUST043394,Mohit Kumar,P00012,Noise Cancelling Headphones,Sports & Outdoors,HomeEase,5,291.67,0.2,58.33,12.99,1458.35,291.67,1166.6799999999998,1238.0,Amazon Pay,Delivered,Dallas,TX,United States,SELL01805
ORD0047649,2020-02-20,2020,February,CUST010810,Arjun Reddy,P00044,Power Bank 20000mAh,Books,KiddoFun,5,115.63,0.0,69.38,8.07,578.15,0.0,578.15,655.6,Amazon Pay,Delivered,Indianapolis,IN,Canada,SELL01461
ORD0047650,2021-07-03,2021,July,CUST044350,Kabir Kumar,P00041,Webcam Full HD,Clothing,UrbanStyle,1,594.87,0.2,38.07,12.03,594.87,118.97,475.9,526.0,Net Banking,Delivered,San Antonio,TX,United States,SELL00940
ORD0047651,2022-02-09,2022,February,CUST001761,Aditya Sharma,P00004,USB-C Charger,Clothing,NexPro,1,356.48,0.0,28.52,13.57,356.48,0.0,356.48,398.57,Amazon Pay,Shipped,Philadelphia,PA,United States,SELL00742
ORD0047652,2022-09-07,2022,September,CUST020901,Priya Kapoor,P00024,Yoga Mat,Toys & Games,CoreTech,2,555.83,0.0,55.58,1.67,1111.66,0.0,1111.66,1168.91,Debit Card,Delivered,Philadelphia,PA,United States,SELL00849
ORD0047653,2023-04-25,2023,April,CUST019426,Sahil Reddy,P00026,Sunglasses,Electronics,ReadMore,3,238.03,0.0,85.69,13.4,714.09,0.0,714.09,813.18,Cash on Delivery,Delivered,Seattle,WA,United States,SELL00418
ORD0047654,2024-03-28,2024,March,CUST049114,Vivaan Mehta,P00006,Gaming Mouse,Electronics,HomeEase,2,291.48,0.0,69.96,2.54,582.96,0.0,582.96,655.46,Debit Card,Delivered,San Antonio,TX,United States,SELL01047
ORD0047655,2023-05-31,2023,May,CUST005711,Ritika Gupta,P00006,Gaming Mouse,Home & Kitchen,ReadMore,1,373.38,0.05,17.74,7.07,373.38,18.67,354.71,379.52,Credit Card,Delivered,Jacksonville,FL,United States,SELL00935
ORD0047656,2021-04-09,2021,April,CUST022805,Pooja Sharma,P00037,Router,Clothing,BrightLux,2,331.4,0.0,53.02,0.84,662.8,0.0,662.8,716.66,Debit Card,Delivered,Chicago,IL,India,SELL01691
ORD0047657,2021-02-22,2021,February,CUST038609,Karan Kumar,P00038,External HDD 2TB,Clothing,KiddoFun,4,277.63,0.1,49.97,9.9,1110.52,111.05,999.47,1059.34,Credit Card,Delivered,New York,NY,United States,SELL00757
ORD0047658,2020-03-27,2020,March,CUST015231,Simran Singh,P00017,Electric Kettle,Toys & Games,Apex,5,405.63,0.1,219.04,8.54,2028.15,202.82,1825.3300000000002,2052.92,UPI,Delivered,New York,NY,United States,SELL00838
ORD0047659,2020-09-15,2020,September,CUST049775,Aditya Kumar,P00024,Yoga Mat,Home & Kitchen,Apex,3,531.27,0.0,127.5,11.17,1593.81,0.0,1593.81,1732.48,Credit Card,Pending,Philadelphia,PA,United States,SELL00998
ORD0047660,2023-04-19,2023,April,CUST047799,Karan Mehta,P00007,Mechanical Keyboard,Toys & Games,BrightLux,4,227.42,0.0,72.77,9.42,909.68,0.0,909.68,991.87,Amazon Pay,Delivered,San Francisco,CA,United States,SELL00549
ORD0047661,2020-11-06,2020,November,CUST033918,Vihaan Patel,P00044,Power Bank 20000mAh,Home & Kitchen,ReadMore,1,542.93,0.25,48.86,6.22,542.93,135.73,407.19999999999993,462.28,Credit Card,Delivered,Houston,TX,United States,SELL00341
ORD0047662,2020-06-21,2020,June,CUST031228,Kabir Singh,P00007,Mechanical Keyboard,Sports & Outdoors,HomeEase,1,474.54,0.0,23.73,4.82,474.54,0.0,474.54,503.09,Net Banking,Delivered,Los Angeles,CA,India,SELL00244
ORD0047663,2023-09-07,2023,September,CUST048496,Sahil Singh,P00027,Winter Jacket,Sports & Outdoors,KiddoFun,1,276.26,0.05,0.0,13.96,276.26,13.81,262.45,276.41,Amazon Pay,Shipped,Jacksonville,FL,United States,SELL01845
ORD0047664,2024-09-26,2024,September,CUST007240,Mohit Gupta,P00032,Board Game,Books,HomeEase,3,231.92,0.0,34.79,13.3,695.76,0.0,695.76,743.85,UPI,Delivered,Fort Worth,TX,United States,SELL00192
ORD0047665,2023-09-25,2023,September,CUST012359,Ritika Mehta,P00049,Children's Book,Clothing,UrbanStyle,4,435.27,0.0,208.93,12.73,1741.08,0.0,1741.08,1962.74,Debit Card,Shipped,Philadelphia,PA,United States,SELL00316
ORD0047666,2024-02-28,2024,February,CUST030913,Sneha Reddy,P00002,Bluetooth Speaker,Toys & Games,FitLife,1,287.28,0.05,0.0,13.61,287.28,14.36,272.91999999999996,286.53,Net Banking,Delivered,Fort Worth,TX,Australia,SELL01656
ORD0047667,2023-06-22,2023,June,CUST008707,Mohit Patel,P00014,Drone Mini,Books,NexPro,5,529.64,0.0,132.41,7.12,2648.2,0.0,2648.2,2787.73,Amazon Pay,Delivered,New York,NY,Australia,SELL00399
ORD0047668,2022-07-28,2022,July,CUST043510,Sunita Kapoor,P00022,Water Bottle,Home & Kitchen,KiddoFun,2,522.76,0.15,44.43,6.29,1045.52,156.83,888.6899999999999,939.41,Credit Card,Delivered,Los Angeles,CA,United States,SELL00095
ORD0047669,2021-05-19,2021,May,CUST044988,Simran Verma,P00005,Laptop Sleeve,Sports & Outdoors,NexPro,3,116.9,0.05,26.65,10.21,350.7,17.54,333.15999999999997,370.02,Debit Card,Delivered,Jacksonville,FL,United States,SELL00814
ORD0047670,2020-11-24,2020,November,CUST009766,Karan Kapoor,P00038,External HDD 2TB,Sports & Outdoors,HomeEase,3,565.76,0.0,305.51,3.66,1697.28,0.0,1697.28,2006.45,Credit Card,Delivered,New York,NY,United States,SELL01330
ORD0047671,2020-07-14,2020,July,CUST003810,Kabir Verma,P00034,Desk Organizer,Books,FitLife,2,249.01,0.05,37.85,7.49,498.02,24.9,473.12,518.46,Credit Card,Cancelled,San Antonio,TX,United States,SELL00537
ORD0047672,2020-03-02,2020,March,CUST035103,Simran Patel,P00040,Microphone,Electronics,NexPro,1,387.46,0.0,46.5,13.25,387.46,0.0,387.46,447.21,UPI,Delivered,Fort Worth,TX,United States,SELL01616
ORD0047673,2022-11-14,2022,November,CUST034120,Vikas Gupta,P00039,Graphic Tablet,Toys & Games,FitLife,3,383.55,0.05,87.45,14.9,1150.65,57.53,1093.1200000000001,1195.47,Credit Card,Shipped,Houston,TX,United States,SELL00320
ORD0047674,2024-05-06,2024,May,CUST040051,Aditya Kumar,P00028,Jeans,Home & Kitchen,Apex,5,243.18,0.2,77.82,1.3,1215.9,243.18,972.72,1051.84,UPI,Delivered,Phoenix,AZ,United States,SELL01052
ORD0047675,2021-07-15,2021,July,CUST016409,Rohit Sharma,P00006,Gaming Mouse,Toys & Games,HomeEase,2,222.15,0.1,19.99,1.47,444.3,44.43,399.87,421.33,Debit Card,Delivered,Indianapolis,IN,United States,SELL01581
ORD0047676,2023-11-02,2023,November,CUST039708,Aman Verma,P00005,Laptop Sleeve,Toys & Games,KiddoFun,4,492.04,0.05,224.37,14.68,1968.16,98.41,1869.75,2108.8,UPI,Delivered,Dallas,TX,United States,SELL00931
ORD0047677,2022-06-15,2022,June,CUST029175,Vikas Verma,P00015,Instant Pot,Home & Kitchen,CoreTech,1,102.23,0.05,4.86,6.46,102.23,5.11,97.12,108.44,Credit Card,Shipped,San Diego,CA,India,SELL00964
ORD0047678,2023-08-11,2023,August,CUST000473,Aditya Kumar,P00045,Phone Tripod,Clothing,CoreTech,3,244.15,0.0,87.89,4.62,732.45,0.0,732.45,824.96,Credit Card,Delivered,San Diego,CA,United States,SELL00450
ORD0047679,2022-12-11,2022,December,CUST045309,Aarav Sharma,P00019,LED Desk Lamp,Home & Kitchen,ReadMore,4,14.98,0.2,3.83,14.33,59.92,11.98,47.94,66.1,Credit Card,Delivered,Jacksonville,FL,India,SELL00623
ORD0047680,2022-04-23,2022,April,CUST048500,Aditya Sharma,P00036,Smart Light Bulb,Books,KiddoFun,2,109.68,0.25,19.74,6.76,219.36,54.84,164.52,191.02,Amazon Pay,Delivered,Charlotte,NC,United States,SELL01547
ORD0047681,2020-02-09,2020,February,CUST008449,Anjali Reddy,P00037,Router,Books,Apex,2,216.29,0.0,34.61,13.73,432.58,0.0,432.58,480.92,UPI,Delivered,San Francisco,CA,United States,SELL01969
ORD0047682,2024-11-02,2024,November,CUST019792,Ritika Kapoor,P00036,Smart Light Bulb,Electronics,KiddoFun,3,237.28,0.1,76.88,4.86,711.84,71.18,640.6600000000001,722.4,Amazon Pay,Delivered,San Jose,CA,Australia,SELL00867
ORD0047683,2024-05-14,2024,May,CUST047037,Vihaan Verma,P00013,Action Camera,Toys & Games,KiddoFun,5,32.87,0.0,29.58,3.63,164.35,0.0,164.35,197.56,Debit Card,Delivered,Columbus,OH,United States,SELL01942
ORD0047684,2021-12-28,2021,December,CUST029547,Pooja Gupta,P00039,Graphic Tablet,Home & Kitchen,FitLife,5,214.81,0.1,48.33,3.93,1074.05,107.4,966.65,1018.9,UPI,Delivered,Columbus,OH,Canada,SELL00752
ORD0047685,2021-04-01,2021,April,CUST009264,Sneha Gupta,P00042,Projector Mini,Sports & Outdoors,BrightLux,3,284.58,0.0,102.45,7.2,853.74,0.0,853.74,963.39,Cash on Delivery,Delivered,San Antonio,TX,United States,SELL00637
ORD0047686,2022-05-27,2022,May,CUST023408,Arjun Gupta,P00003,Smartphone Case,Toys & Games,Zenith,5,202.4,0.2,0.0,11.04,1012.0,202.4,809.6,820.64,UPI,Delivered,Columbus,OH,United States,SELL00639
ORD0047687,2024-09-28,2024,September,CUST018062,Ritika Gupta,P00035,Desk Plant,Sports & Outdoors,UrbanStyle,1,579.18,0.2,55.6,1.52,579.18,115.84,463.3399999999999,520.46,Net Banking,Delivered,Jacksonville,FL,India,SELL00294
ORD0047688,2022-02-26,2022,February,CUST041130,Aditya Patel,P00039,Graphic Tablet,Electronics,Apex,1,189.18,0.2,12.11,11.99,189.18,37.84,151.34,175.44,Amazon Pay,Delivered,Phoenix,AZ,United States,SELL00569
ORD0047689,2020-01-02,2020,January,CUST020721,Sunita Verma,P00035,Desk Plant,Books,FitLife,4,527.25,0.05,100.18,5.0,2109.0,105.45,2003.55,2108.73,UPI,Delivered,Charlotte,NC,United States,SELL00777
ORD0047690,2024-02-01,2024,February,CUST008823,Rohit Patel,P00035,Desk Plant,Sports & Outdoors,HomeEase,3,231.41,0.15,29.5,2.56,694.23,104.13,590.1,622.16,UPI,Delivered,Washington,DC,United States,SELL01945
ORD0047691,2023-02-03,2023,February,CUST011031,Priya Mehta,P00022,Water Bottle,Books,Apex,3,115.11,0.0,17.27,9.14,345.33,0.0,345.33,371.74,Debit Card,Delivered,Denver,CO,Australia,SELL00354
ORD0047692,2020-08-03,2020,August,CUST048476,Sunita Kumar,P00011,Fitness Band,Books,CoreTech,2,345.84,0.2,44.27,3.7,691.68,138.34,553.3399999999999,601.31,Net Banking,Shipped,Dallas,TX,Canada,SELL00365
ORD0047693,2022-02-15,2022,February,CUST003837,Ritika Sharma,P00034,Desk Organizer,Electronics,KiddoFun,5,176.3,0.0,44.08,0.26,881.5,0.0,881.5,925.84,Net Banking,Delivered,Austin,TX,United States,SELL01641
ORD0047694,2021-11-09,2021,November,CUST030635,Simran Kumar,P00026,Sunglasses,Sports & Outdoors,HomeEase,5,386.62,0.0,154.65,12.41,1933.1,0.0,1933.1,2100.16,Cash on Delivery,Shipped,Denver,CO,United States,SELL00972
ORD0047695,2024-11-17,2024,November,CUST031935,Aman Joshi,P00028,Jeans,Toys & Games,ReadMore,1,587.51,0.25,52.88,11.46,587.51,146.88,440.63,504.97,Debit Card,Delivered,Washington,DC,India,SELL01088
ORD0047696,2021-02-17,2021,February,CUST004043,Anjali Mehta,P00017,Electric Kettle,Electronics,CoreTech,4,550.19,0.0,110.04,7.33,2200.76,0.0,2200.76,2318.13,Credit Card,Returned,Philadelphia,PA,Canada,SELL01619
ORD0047697,2020-07-28,2020,July,CUST049499,Anjali Mehta,P00038,External HDD 2TB,Books,Apex,4,11.6,0.1,2.09,5.26,46.4,4.64,41.76,49.11,Credit Card,Delivered,Denver,CO,United States,SELL00012
ORD0047698,2022-12-17,2022,December,CUST012950,Vihaan Kapoor,P00032,Board Game,Sports & Outdoors,BrightLux,2,438.97,0.05,66.72,1.76,877.94,43.9,834.0400000000001,902.52,Debit Card,Delivered,Jacksonville,FL,India,SELL01818
ORD0047699,2020-02-12,2020,February,CUST015694,Aditya Verma,P00035,Desk Plant,Toys & Games,CoreTech,5,65.35,0.05,15.52,3.1,326.75,16.34,310.41,329.03,Credit Card,Delivered,Houston,TX,United States,SELL01871
ORD0047700,2020-05-17,2020,May,CUST019895,Mohit Kapoor,P00041,Webcam Full HD,Electronics,CoreTech,1,254.87,0.1,18.35,8.59,254.87,25.49,229.38,256.32,Amazon Pay,Delivered,Washington,DC,United States,SELL00325
ORD0047701,2024-07-02,2024,July,CUST037905,Priya Kapoor,P00002,Bluetooth Speaker,Books,Zenith,3,202.18,0.0,48.52,0.84,606.54,0.0,606.54,655.9,Amazon Pay,Delivered,Columbus,OH,India,SELL00991
ORD0047702,2024-02-21,2024,February,CUST011575,Aarav Gupta,P00020,Office Chair,Electronics,CoreTech,5,425.68,0.0,170.27,7.81,2128.4,0.0,2128.4,2306.48,Debit Card,Delivered,Chicago,IL,United States,SELL00748
ORD0047703,2024-05-02,2024,May,CUST012089,Vivaan Verma,P00027,Winter Jacket,Home & Kitchen,FitLife,5,328.61,0.0,197.17,7.95,1643.05,0.0,1643.05,1848.17,Debit Card,Cancelled,Jacksonville,FL,United States,SELL00246
ORD0047704,2021-09-29,2021,September,CUST034232,Arjun Joshi,P00016,Air Fryer,Electronics,CoreTech,2,259.11,0.1,55.97,5.49,518.22,51.82,466.40000000000003,527.86,Credit Card,Delivered,Austin,TX,United Kingdom,SELL00567
ORD0047705,2021-04-13,2021,April,CUST022439,Arjun Gupta,P00040,Microphone,Sports & Outdoors,FitLife,4,533.46,0.3,74.68,10.9,2133.84,640.15,1493.69,1579.27,Debit Card,Delivered,Jacksonville,FL,United States,SELL01939
ORD0047706,2021-12-26,2021,December,CUST027964,Vihaan Kapoor,P00012,Noise Cancelling Headphones,Electronics,BrightLux,2,531.05,0.0,84.97,6.35,1062.1,0.0,1062.1,1153.42,Net Banking,Delivered,Washington,DC,United States,SELL01442
ORD0047707,2024-07-21,2024,July,CUST004254,Neha Patel,P00029,T-Shirt,Books,Apex,5,302.08,0.05,71.74,12.56,1510.4,75.52,1434.88,1519.18,Net Banking,Returned,Denver,CO,United States,SELL01974
ORD0047708,2023-11-13,2023,November,CUST009501,Aarav Singh,P00046,Car Charger,Electronics,HomeEase,3,46.55,0.05,15.92,4.63,139.65,6.98,132.67000000000002,153.22,Debit Card,Delivered,Denver,CO,United States,SELL00381
ORD0047709,2023-05-06,2023,May,CUST010855,Aman Reddy,P00030,Dress Shirt,Toys & Games,ReadMore,1,92.08,0.15,6.26,7.24,92.08,13.81,78.27,91.77,UPI,Delivered,San Diego,CA,United States,SELL00507
ORD0047710,2020-07-20,2020,July,CUST002939,Simran Kumar,P00025,Running Shoes,Sports & Outdoors,NexPro,4,287.07,0.2,165.35,4.32,1148.28,229.66,918.62,1088.29,Credit Card,Delivered,Dallas,TX,United States,SELL01837
ORD0047711,2020-07-10,2020,July,CUST018418,Sneha Reddy,P00003,Smartphone Case,Home & Kitchen,UrbanStyle,5,267.7,0.0,240.93,0.89,1338.5,0.0,1338.5,1580.32,Debit Card,Pending,Austin,TX,United States,SELL00241
ORD0047712,2020-04-16,2020,April,CUST011604,Aditya Joshi,P00028,Jeans,Electronics,UrbanStyle,3,575.38,0.0,0.0,13.69,1726.14,0.0,1726.14,1739.83,Credit Card,Delivered,Columbus,OH,United States,SELL01921
ORD0047713,2024-09-25,2024,September,CUST049760,Pooja Patel,P00047,Memory Card 128GB,Toys & Games,Zenith,5,6.33,0.0,2.53,3.33,31.65,0.0,31.65,37.51,Debit Card,Delivered,Chicago,IL,United States,SELL00020
ORD0047714,2020-11-22,2020,November,CUST047489,Priya Kapoor,P00045,Phone Tripod,Toys & Games,CoreTech,4,589.58,0.0,0.0,5.35,2358.32,0.0,2358.32,2363.67,Net Banking,Delivered,Charlotte,NC,United States,SELL01071
ORD0047715,2022-01-19,2022,January,CUST038371,Sahil Patel,P00009,Portable SSD 1TB,Electronics,KiddoFun,3,96.88,0.25,10.9,4.54,290.64,72.66,217.98,233.42,UPI,Shipped,San Diego,CA,United States,SELL01291
ORD0047716,2021-10-05,2021,October,CUST005013,Karan Singh,P00039,Graphic Tablet,Clothing,UrbanStyle,4,107.95,0.25,16.19,14.23,431.8,107.95,323.85,354.27,Debit Card,Delivered,Chicago,IL,Australia,SELL01485
ORD0047717,2020-12-22,2020,December,CUST045027,Simran Patel,P00008,4K Monitor,Toys & Games,BrightLux,3,311.19,0.05,70.95,10.06,933.57,46.68,886.8900000000001,967.9,Amazon Pay,Shipped,Washington,DC,United Kingdom,SELL01411
ORD0047718,2021-08-17,2021,August,CUST033616,Simran Joshi,P00008,4K Monitor,Electronics,KiddoFun,3,174.53,0.2,20.94,1.63,523.59,104.72,418.87,441.44,Debit Card,Delivered,Chicago,IL,United States,SELL00555
ORD0047719,2021-05-15,2021,May,CUST026381,Simran Joshi,P00045,Phone Tripod,Toys & Games,KiddoFun,5,129.49,0.05,49.21,9.38,647.45,32.37,615.08,673.67,Credit Card,Delivered,San Francisco,CA,United States,SELL00915
ORD0047720,2023-07-31,2023,July,CUST041934,Sahil Kumar,P00034,Desk Organizer,Sports & Outdoors,Zenith,1,422.85,0.0,0.0,5.36,422.85,0.0,422.85,428.21,Credit Card,Delivered,Chicago,IL,United States,SELL00574
ORD0047721,2021-04-12,2021,April,CUST012298,Mohit Verma,P00005,Laptop Sleeve,Home & Kitchen,HomeEase,5,257.83,0.0,154.7,7.88,1289.15,0.0,1289.15,1451.73,UPI,Delivered,Fort Worth,TX,United States,SELL01502
ORD0047722,2021-05-22,2021,May,CUST027021,Aman Mehta,P00012,Noise Cancelling Headphones,Books,NexPro,1,318.88,0.0,38.27,10.89,318.88,0.0,318.88,368.04,UPI,Pending,San Jose,CA,United States,SELL01224
ORD0047723,2024-10-23,2024,October,CUST016736,Simran Kumar,P00044,Power Bank 20000mAh,Books,FitLife,1,82.97,0.0,6.64,8.99,82.97,0.0,82.97,98.6,Amazon Pay,Delivered,Denver,CO,Australia,SELL00135
ORD0047724,2020-04-15,2020,April,CUST024798,Rohit Joshi,P00013,Action Camera,Books,UrbanStyle,3,87.31,0.1,18.86,4.95,261.93,26.19,235.74,259.55,Credit Card,Delivered,Phoenix,AZ,United Kingdom,SELL01852
ORD0047725,2023-08-10,2023,August,CUST028870,Arjun Mehta,P00044,Power Bank 20000mAh,Toys & Games,KiddoFun,1,263.53,0.0,21.08,5.4,263.53,0.0,263.53,290.01,Net Banking,Shipped,Seattle,WA,United Kingdom,SELL00328
ORD0047726,2022-12-25,2022,December,CUST045517,Anjali Mehta,P00042,Projector Mini,Electronics,KiddoFun,2,580.94,0.0,209.14,1.68,1161.88,0.0,1161.88,1372.7,Amazon Pay,Delivered,San Antonio,TX,United States,SELL00775
ORD0047727,2020-07-13,2020,July,CUST041081,Aman Kumar,P00006,Gaming Mouse,Sports & Outdoors,Apex,1,65.2,0.2,2.61,7.21,65.2,13.04,52.160000000000004,61.98,Credit Card,Delivered,Columbus,OH,Canada,SELL01885
ORD0047728,2023-04-26,2023,April,CUST000191,Simran Singh,P00050,Novel Bestseller,Clothing,Zenith,5,56.54,0.0,0.0,4.5,282.7,0.0,282.7,287.2,Credit Card,Delivered,Jacksonville,FL,United States,SELL01253
ORD0047729,2020-02-16,2020,February,CUST023506,Vivaan Sharma,P00012,Noise Cancelling Headphones,Electronics,FitLife,5,38.26,0.0,9.56,3.56,191.3,0.0,191.3,204.42,Debit Card,Pending,Fort Worth,TX,United States,SELL00790
ORD0047730,2023-10-17,2023,October,CUST029522,Priya Patel,P00024,Yoga Mat,Sports & Outdoors,KiddoFun,3,19.4,0.0,6.98,10.07,58.2,0.0,58.2,75.25,Credit Card,Delivered,Washington,DC,United States,SELL01625
ORD0047731,2022-10-05,2022,October,CUST010652,Aditya Mehta,P00043,HDMI Cable 2m,Clothing,FitLife,2,555.74,0.1,80.03,12.81,1111.48,111.15,1000.33,1093.17,Amazon Pay,Delivered,Phoenix,AZ,United States,SELL01379
ORD0047732,2021-06-20,2021,June,CUST013489,Vikas Patel,P00031,Kids Toy Car,Electronics,FitLife,4,7.36,0.0,1.47,2.59,29.44,0.0,29.44,33.5,Net Banking,Delivered,Indianapolis,IN,United States,SELL00818
ORD0047733,2024-05-20,2024,May,CUST009862,Kabir Verma,P00024,Yoga Mat,Electronics,BrightLux,4,227.98,0.0,45.6,8.11,911.92,0.0,911.92,965.63,Credit Card,Delivered,New York,NY,United States,SELL00830
ORD0047734,2024-02-19,2024,February,CUST046224,Anjali Verma,P00041,Webcam Full HD,Books,KiddoFun,4,403.97,0.2,155.12,4.08,1615.88,323.18,1292.7,1451.9,Net Banking,Delivered,Denver,CO,Australia,SELL01914
ORD0047735,2022-04-26,2022,April,CUST030105,Neha Reddy,P00034,Desk Organizer,Toys & Games,NexPro,3,566.67,0.15,260.1,4.84,1700.01,255.0,1445.01,1709.95,Credit Card,Delivered,Houston,TX,Australia,SELL01862
ORD0047736,2024-05-21,2024,May,CUST038412,Arjun Joshi,P00039,Graphic Tablet,Clothing,Apex,3,232.38,0.15,29.63,2.39,697.14,104.57,592.5699999999999,624.59,Credit Card,Delivered,San Antonio,TX,United States,SELL01522
ORD0047737,2021-12-09,2021,December,CUST023722,Sneha Kumar,P00012,Noise Cancelling Headphones,Sports & Outdoors,BrightLux,4,213.97,0.1,38.51,6.35,855.88,85.59,770.29,815.15,Debit Card,Shipped,New York,NY,United States,SELL00567
ORD0047738,2023-06-23,2023,June,CUST037788,Anjali Sharma,P00004,USB-C Charger,Clothing,Zenith,5,383.67,0.05,145.79,14.81,1918.35,95.92,1822.4299999999998,1983.03,Cash on Delivery,Delivered,Philadelphia,PA,United States,SELL01559
ORD0047739,2022-03-18,2022,March,CUST047389,Mohit Verma,P00002,Bluetooth Speaker,Books,Apex,1,270.11,0.0,21.61,9.56,270.11,0.0,270.11,301.28,Credit Card,Delivered,Indianapolis,IN,United States,SELL00257
ORD0047740,2021-09-03,2021,September,CUST028470,Priya Singh,P00026,Sunglasses,Sports & Outdoors,HomeEase,3,329.15,0.0,79.0,2.57,987.45,0.0,987.45,1069.02,UPI,Delivered,Washington,DC,United States,SELL01921
ORD0047741,2023-04-16,2023,April,CUST009563,Vihaan Joshi,P00011,Fitness Band,Home & Kitchen,Zenith,5,593.13,0.2,427.05,12.43,2965.65,593.13,2372.52,2812.0,Credit Card,Shipped,New York,NY,United States,SELL01199
ORD0047742,2020-04-24,2020,April,CUST013261,Arjun Verma,P00036,Smart Light Bulb,Toys & Games,Zenith,3,253.0,0.0,91.08,6.96,759.0,0.0,759.0,857.04,Credit Card,Delivered,Columbus,OH,United States,SELL00619
